text,year,month,day,hour,minute,second,week_name,week_num,num_of_day,num_of_week
"ラーメン二郎  仙台 店 只今の並びは55人！16:12       <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/4OfHys2KSX"">pic.twitter.com/4OfHys2KSX",2016,1,10,16,13,26,Sun,0,10,2
    ラーメン二郎 仙台 店 12:20ざっと５０人,2016,1,10,12,22,28,Sun,0,10,2
   ラーメン二郎 仙台 店 8人 17:00開店,2016,1,9,16,27,13,Sat,6,9,1
    仙台 二郎 現在待ちが信号越えました 大体80人くらい,2016,1,6,19,12,38,Wed,3,6,1
"現在５０人超待ち、信号越えそう     (@ ラーメン二郎  仙台 店 in  仙台 市 宮城県)  <a class=""twitter-timeline-link"" data-expanded-url=""https://www.swarmapp.com/jannguru1234/checkin/568ce563498e009485a846bf?s=2gJMdmjW1KSGG0WmshcTbFYok0Y&amp;ref=tw"" dir=""ltr"" href=""https://t.co/gzbEIfuw7N"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.swarmapp.com/jannguru1234/checkin/568ce563498e009485a846bf?s=2gJMdmjW1KSGG0WmshcTbFYok0Y&amp;ref=tw""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">swarmapp.com/jannguru1234/c</span><span class=""invisible"">heckin/568ce563498e009485a846bf?s=2gJMdmjW1KSGG0WmshcTbFYok0Y&amp;ref=tw</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span>",2016,1,6,18,59,14,Wed,3,6,1
    仙台  開店前16:26  13人待ち,2016,1,6,16,26,53,Wed,3,6,1
"ラーメン二郎  仙台 店 只今の並びは約45人！12:39       <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/zJiNxHc8D2"">pic.twitter.com/zJiNxHc8D2",2016,1,6,12,39,5,Wed,3,6,1
仙台  約50人   ,2016,1,6,12,19,55,Wed,3,6,1
"ラーメン二郎  仙台 店！只今の並びはラーメンを食べる並びは約45人！営業終了後に麺豚を購入の並びは7人！15:57       <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/zL4Iw32rA7"">pic.twitter.com/zL4Iw32rA7",2015,12,27,15,58,5,Sun,0,361,52
    ラーメン二郎 仙台 店 交差点はぎり越えないざっと40人程の並び 15:35,2015,12,27,15,36,45,Sun,0,361,52
"ラーメン二郎  仙台 店 只今の並びは53人！12:32       <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/TckRYyTjPo"">pic.twitter.com/TckRYyTjPo",2015,12,27,12,33,11,Sun,0,361,52
    仙台 店並び25人(13:50),2015,12,25,13,45,59,Fri,5,359,51
時間を間違えました！m(_ _)m 12:21でした！スミマセン！12:30現在  仙台 店の並びは約30人です！   ,2015,12,25,12,30,56,Fri,5,359,51
"ラーメン二郎  仙台 店 只今の並びは約30人！11:21       <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/JQk7STiAzs"">pic.twitter.com/JQk7STiAzs",2015,12,25,12,21,37,Fri,5,359,51
.     仙台 店6人17:50,2015,12,24,17,51,45,Thu,4,358,51
    仙台 店メルマガより  暇そうです。 クリぼっちの皆様！ 当店は皆さんの味方ですので、 御来店お待ちしております！  本題なのですが、最終日いつも通り、ブタと麺の販売を致します！ ブタ1500円、麺100円です！,2015,12,24,17,12,18,Thu,4,358,51
"ラーメン二郎 仙台 店 只今の並びは15人！ 仙台 店 昼の部の営業は14時30分までです。14:13        <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/fnqpZUwwZb"">pic.twitter.com/fnqpZUwwZb",2015,12,24,14,13,52,Thu,4,358,51
    仙台 二郎、12人待ち。 仙台 は暖かいな。,2015,12,24,12,41,44,Thu,4,358,51
    仙台 1125開店まち20人強。,2015,12,24,11,24,56,Thu,4,358,51
"ラーメン二郎  仙台 店 開店30分前 只今の並びは約30人！11:08       <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Oy8acYZZBh"">pic.twitter.com/Oy8acYZZBh",2015,12,23,11,9,22,Wed,3,357,51
"ラーメン二郎  仙台 店 開店前 只今の並びは26人！11:29       <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/YCt8KFaecJ"">pic.twitter.com/YCt8KFaecJ",2015,12,22,11,30,8,Tue,2,356,51
"ラーメン二郎  仙台 店 只今の並びは約30人！ 仙台 店 夜の部は21時までの営業です！ 仙台 市内の駐車場は何処も満車です！駐車場を探すだけで40分以上かかってしまいました！>_< 路上駐車はしないで下さい！20:48      <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/BaEp1mH5v5"">pic.twitter.com/BaEp1mH5v5",2015,12,19,20,49,13,Sat,6,353,50
    仙台 店19:11  待ち人36に接続,2015,12,19,19,12,17,Sat,6,353,50
    ラーメン二郎 仙台 店 13:40 並びゼロ 待ち無しであります。,2015,12,17,13,41,6,Thu,4,351,50
    仙台 店 18:51  待ち人15,2015,12,15,18,52,19,Tue,2,349,50
"    ラーメン二郎  仙台 店 本日14:00 25､6人の並びだす。  <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/8Y0nJdVkfY"">pic.twitter.com/8Y0nJdVkfY",2015,12,12,14,8,19,Sat,6,346,49
"   ラーメン二郎 仙台 店、只今の並び３人です！雨が降っています <img alt=""☔"" aria-label=""Emoji: 雨と傘"" class=""Emoji Emoji--forText"" draggable=""false"" src=""./  仙台 - Twitter検索_files/2614.png"" title=""雨と傘""/>",2015,12,11,16,35,50,Fri,5,345,49
    仙台 店  17:33 待ち25人位,2015,12,9,17,33,42,Wed,3,343,49
    仙台  開店前 不動産屋の前まで,2015,12,9,16,53,54,Wed,3,343,49
    仙台  8人,2015,12,9,16,33,33,Wed,3,343,49
    仙台 待ち35人,2015,12,8,17,38,31,Tue,2,342,49
    仙台 50人くらい。 17:35。 予報にはなかった雨が…,2015,12,5,17,36,4,Sat,6,339,48
    仙台 店 31人 1931,2015,12,4,19,31,9,Fri,5,338,48
    仙台 店どうですか？,2015,12,4,19,3,21,Fri,5,338,48
    仙台 店 52人 1904,2015,12,2,19,4,51,Wed,3,336,48
    仙台 店 21人 1448,2015,11,29,14,48,27,Sun,0,333,48
    仙台 10:37  6人,2015,11,29,10,36,35,Sun,0,333,48
    仙台 店 開店前４人 1634,2015,11,28,16,35,1,Sat,6,332,47
"ラーメン二郎  仙台 店 只今の並びは約40人！(正確な人数ではありません)      <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/N45EaqVx2y"">pic.twitter.com/N45EaqVx2y",2015,11,27,19,45,33,Fri,5,331,47
    仙台 店 開店前22人 1654,2015,11,26,16,54,12,Thu,4,330,47
"ラーメン二郎  仙台 店 只今の並びは約30人！日曜日の 仙台 店は19時30分まで営業です。      <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/1je1yi5T9d"">pic.twitter.com/1je1yi5T9d",2015,11,22,17,32,51,Sun,0,326,47
    仙台 店 不動産屋前まで 1612,2015,11,22,16,12,30,Sun,0,326,47
    仙台 店 開店前 10人 1630,2015,11,21,16,32,35,Sat,6,325,46
仙台 90人近く待ち 1時間半は待ちそうです   ,2015,11,20,19,17,29,Fri,5,324,46
    教えてください。  仙台 、会津若松の麺切れなどの特殊以外での閉店時間は営業時間入店まででしょうか？ それとも営業時間内までは並んでも大丈夫でしょうか？,2015,11,17,20,40,5,Tue,2,321,46
"ラーメン二郎 仙台 店 只今の並びは0人です！今なら並ばずに入れます！ 仙台 店の昼の部は14時30分までの営業です。     <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/TsjNFZrK7M"">pic.twitter.com/TsjNFZrK7M",2015,11,17,13,42,38,Tue,2,321,46
仙台  不動産前16:27   ,2015,11,15,16,27,56,Sun,0,319,46
    仙台 店  11:05  27人待ち 一緒に来た初二郎の方は26番ゲット,2015,11,15,11,6,7,Sun,0,319,46
    仙台 店 開店約30分前 20人,2015,11,15,10,56,16,Sun,0,319,46
    仙台 20人くらい,2015,11,15,10,52,51,Sun,0,319,46
"   明日 仙台 二郎に行く人協力お願いしますだそうなので  <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/1IKoKBHJG5"">pic.twitter.com/1IKoKBHJG5",2015,11,13,14,33,26,Fri,5,317,45
    仙台 今どんくらいですか？,2015,11,13,12,37,38,Fri,5,317,45
"   ラーメン二郎  仙台 店 只今の並びは約25人！  <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/tjwPBVwL07"">pic.twitter.com/tjwPBVwL07",2015,11,12,12,54,10,Thu,4,316,45
    仙台  19:30 40人くらい,2015,11,11,19,38,45,Wed,3,315,45
仙台  26人待ち17:28   ,2015,11,11,17,28,35,Wed,3,315,45
仙台  開店前8人待ち16:45   ,2015,11,11,16,45,7,Wed,3,315,45
    仙台  待ち39人,2015,11,10,18,10,20,Tue,2,314,45
    仙台 店 20人弱 今がチャンス！,2015,11,8,15,25,35,Sun,0,312,45
    仙台 店19:30   40人位待ち,2015,11,6,19,31,12,Fri,5,310,44
   ラーメン二郎  仙台 店 30人以上。学生の団体多い 1945,2015,11,5,19,46,54,Thu,4,309,44
    仙台 店 16:43  15人待ち,2015,10,31,16,44,29,Sat,6,304,43
    仙台 店 不動産屋さんまで 豚切れ 食券機のお釣りレバー壊れてるそうです,2015,10,31,12,0,22,Sat,6,304,43
    仙台 店 開店前 23待ち,2015,10,30,16,57,59,Fri,5,303,43
    仙台 店 開店前 22待ち,2015,10,30,11,29,4,Fri,5,303,43
    仙台 店 20:45  まさかの閉店間際40人待ち,2015,10,28,20,47,19,Wed,3,301,43
    仙台 \u300068人\u3000今日は風が強く寒いです,2015,10,25,18,32,54,Sun,0,298,43
    仙台 店 駐車場まで 1500,2015,10,25,15,0,4,Sun,0,298,43
    仙台  開店待ち50人,2015,10,22,17,3,46,Thu,4,295,42
    仙台 店  17:07  3人待ち,2015,10,14,17,7,33,Wed,3,287,41
    仙台 店 18:00  待ち35人,2015,10,11,18,1,6,Sun,0,284,41
    仙台 二郎列状況ください,2015,10,7,18,14,42,Wed,3,280,40
.     仙台 開店前20人待ち,2015,10,7,16,53,46,Wed,3,280,40
    仙台 店1135時点、４０人超。,2015,10,4,11,36,26,Sun,0,277,40
    仙台 開店前、11人待ち。1100,2015,10,3,11,1,15,Sat,6,276,39
    仙台 今何人くらいですか？,2015,10,2,12,19,54,Fri,5,275,39
    仙台 店  14:20  並び2人,2015,10,1,14,21,43,Thu,4,274,39
    仙台 店 開店前12人 1109,2015,9,30,11,9,4,Wed,3,273,39
    仙台 二郎13人待ち,2015,9,29,20,51,51,Tue,2,272,39
    仙台  アーケードじゃなくて不動産屋くらいまで外待ち,2015,9,18,12,55,15,Fri,5,261,37
    仙台  1249 アーケードぐらいまで外待ち,2015,9,18,12,49,53,Fri,5,261,37
    仙台 店 10人ちょっと,2015,9,13,16,18,45,Sun,0,256,37
    仙台  外待ち23人 2042,2015,9,11,20,43,0,Fri,5,254,36
    仙台 店、券売機故障によりおつりが出しづらい状況。ある程度のおつりは用意しますが、できればあらかじめ小銭を用意してほしいとのこと。 メルマガより,2015,9,7,14,42,57,Mon,1,250,36
    仙台 店1351、待ち16人,2015,9,6,13,51,51,Sun,0,249,36
    仙台 二郎待ち30名ほど。不動産屋の前まで。,2015,9,5,17,52,57,Sat,6,248,35
   ラーメン二郎  仙台 店 開店待ち 約15名 1045,2015,9,5,10,51,56,Sat,6,248,35
    仙台 二郎開店待機30人強 1132,2015,9,4,11,32,55,Fri,5,247,35
    仙台  行列30人以上？ 宣告人に任命されました (^^;;,2015,8,28,21,2,25,Fri,5,240,34
    仙台  開店待ち15人 1115,2015,8,28,11,15,11,Fri,5,240,34
    仙台 20 つけ有,2015,8,27,12,51,30,Thu,4,239,34
    仙台  開店待ち 18人 1112,2015,8,27,11,13,11,Thu,4,239,34
"    <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""https://twitter.com/hashtag/%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3%E4%BA%8C%E9%83%8E?src=hash"">#ラーメン二郎   <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""https://twitter.com/hashtag/%E4%BA%8C%E9%83%8E%E8%A1%8C%E5%88%97%E3%83%81%E3%82%A7%E3%83%83%E3%82%AB%E3%83%BC?src=hash"">#二郎行列チェッカー   仙台 店 開店待ち 駐車場入口まで～",2015,8,25,11,9,32,Tue,2,237,34
"    <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""https://twitter.com/hashtag/%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3%E4%BA%8C%E9%83%8E?src=hash"">#ラーメン二郎   <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""https://twitter.com/hashtag/%E4%BA%8C%E9%83%8E%E8%A1%8C%E5%88%97%E3%83%81%E3%82%A7%E3%83%83%E3%82%AB%E3%83%BC?src=hash"">#二郎行列チェッカー   仙台 店 3人 開店待ち",2015,8,25,10,48,1,Tue,2,237,34
    仙台 店 不動産前 13:40,2015,8,22,13,41,18,Sat,6,234,33
    仙台 50人over 1300,2015,8,21,12,59,48,Fri,5,233,33
    仙台 \u3000不動産屋の木まで並び\u3000半袖だともう寒いっすね,2015,8,20,18,6,28,Thu,4,232,33
    仙台  待ち18人 1257,2015,8,20,12,57,25,Thu,4,232,33
    仙台  信号前,2015,8,9,13,14,55,Sun,0,221,32
    仙台 \u3000\u3000開店前\u3000交差点超え,2015,8,9,11,12,3,Sun,0,221,32
    仙台 店開店前26人,2015,8,6,11,32,19,Thu,4,218,31
    仙台 5 もちろん夜はつけめんしてません,2015,8,4,17,46,5,Tue,2,216,31
    仙台 二郎 外待ち30人くらい,2015,8,2,18,1,51,Sun,0,214,31
   10:53  仙台 二郎、開店前、5人,2015,7,29,10,53,43,Wed,3,210,30
    仙台  1855 待ちなし,2015,7,26,19,12,6,Sun,0,207,30
    仙台 空席多い(*_*;,2015,7,21,13,15,56,Tue,2,202,29
    仙台 5 つけめん無し(/_;),2015,7,21,12,45,10,Tue,2,202,29
"    <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""https://twitter.com/hashtag/%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3%E4%BA%8C%E9%83%8E?src=hash"">#ラーメン二郎   <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""https://twitter.com/hashtag/%E4%BA%8C%E9%83%8E%E8%A1%8C%E5%88%97%E3%83%81%E3%82%A7%E3%83%83%E3%82%AB%E3%83%BC?src=hash"">#二郎行列チェッカー   仙台 店 開店待ち～並びは不動産屋前！助手さん麺の大きさの確認♪",2015,7,21,11,29,1,Tue,2,202,29
"    <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""https://twitter.com/hashtag/%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3%E4%BA%8C%E9%83%8E?src=hash"">#ラーメン二郎   <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""https://twitter.com/hashtag/%E4%BA%8C%E9%83%8E%E8%A1%8C%E5%88%97%E3%83%81%E3%82%A7%E3%83%83%E3%82%AB%E3%83%BC?src=hash"">#二郎行列チェッカー   仙台 店 14人 開店待ち～！",2015,7,21,11,3,14,Tue,2,202,29
"    <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""https://twitter.com/hashtag/%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3%E4%BA%8C%E9%83%8E?src=hash"">#ラーメン二郎   <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""https://twitter.com/hashtag/%E4%BA%8C%E9%83%8E%E8%A1%8C%E5%88%97%E3%83%81%E3%82%A7%E3%83%83%E3%82%AB%E3%83%BC?src=hash"">#二郎行列チェッカー   仙台 店 3人 開店待ち～遠征麺活！",2015,7,21,10,23,46,Tue,2,202,29
    仙台 \u3000ほぼ待ち無し\u3000土曜なのに珍しいっすね,2015,7,18,13,12,43,Sat,6,199,28
   ラーメン二郎 仙台 店。 すでに待ち25人以上(;ﾟдﾟ),2015,7,14,11,22,18,Tue,2,195,28
   ラーメン二郎 仙台 店 開店前 不動産屋さんの横断歩道付近まで  めっちゃ暑い,2015,7,11,11,11,26,Sat,6,192,27
    仙台  不動産屋のところまで並んでる1805,2015,7,7,18,5,33,Tue,2,188,27
    仙台 の今の情報お願いします,2015,7,3,12,8,5,Fri,5,184,26
"    仙台 店待ちは10人以上。初参戦 <img alt=""❗️"" aria-label=""Emoji: 赤いビックリマーク"" class=""Emoji Emoji--forText"" draggable=""false"" src=""./  仙台 - Twitter検索_files/2757.png"" title=""赤いビックリマーク""/> 楽しみです。",2015,7,3,11,19,0,Fri,5,184,26
    仙台  外待ち15人くらい,2015,6,19,13,6,2,Fri,5,170,24
    仙台 の情報お願いしますー,2015,6,19,12,31,4,Fri,5,170,24
    仙台  開店待ち15人 1118,2015,6,18,11,18,28,Thu,4,169,24
    仙台  外待ち9人 1804,2015,6,4,18,4,16,Thu,4,155,22
   1805  仙台  外待ち8人,2015,5,27,18,5,53,Wed,3,147,21
    仙台  駐車場まで列あり,2015,5,26,18,34,31,Tue,2,146,21
   1804  仙台  外待ち6人,2015,5,26,18,3,40,Tue,2,146,21
    仙台 11:14晴れ オープン前31人,2015,5,24,11,15,30,Sun,0,144,21
    仙台   18:24  待ち12,2015,5,22,18,24,55,Fri,5,142,20
    仙台  35人,2015,5,17,18,56,40,Sun,0,137,20
    仙台  二郎 外並び10人 17:26現在,2015,5,14,17,26,36,Thu,4,134,19
    仙台 店。只今、外待ち軽く見積もっても30位はいます。,2015,5,13,19,12,49,Wed,3,133,19
    仙台 メルマガ配信なう、以下コピペ。麺と豚販売のお客様お待たせして申し訳ありません。麺と豚を持ち帰る袋をご持参下さいませ。価格は麺1玉100円豚肉値上がりの影響もありまして、今回は1本1200円でお願い致します。毎度バタバタしてすみません。,2015,5,6,13,59,49,Wed,3,126,18
12:00  仙台 店 40人強待ち G.W.だし天気良いし混んでます    ,2015,5,3,12,2,25,Sun,0,123,18
    仙台 二郎、我妻不動産前待ち,2015,5,2,13,0,57,Sat,6,122,17
    仙台  ２０人位 １３２６,2015,5,1,13,26,20,Fri,5,121,17
    仙台 たくさん並び過ぎ！不動産前の交差点にはみ出してた！,2015,4,25,19,29,58,Sat,6,115,16
    仙台  不動産屋横の横断歩道付近 1930,2015,4,21,19,37,58,Tue,2,111,16
    仙台  不動産屋の前まで,2015,4,18,11,53,15,Sat,6,108,15
    仙台 4人,2015,3,22,18,24,40,Sun,0,81,12
    仙台  22人待ち 11:13,2015,3,21,11,13,12,Sat,6,80,11
    仙台 店20人待ち,2015,3,15,11,7,40,Sun,0,74,11
    仙台  開店6分前 雪の降る中10人待ちだっちゃ,2015,3,10,16,54,12,Tue,2,69,10
    仙台 5人待ち17:25,2015,3,8,17,25,44,Sun,0,67,10
    仙台 \u3000外待ち２３\u30001510,2015,3,8,15,10,0,Sun,0,67,10
    仙台 二郎 待ち10人くらい 1655,2015,3,6,16,55,22,Fri,5,65,9
    仙台 9人。15:09。小雪舞ってます,2015,2,15,15,9,39,Sun,0,46,7
    仙台 店 18:10 30人くらい待ち 雪小降り,2015,2,10,18,10,16,Tue,2,41,6
    仙台 8人待ち,2015,2,4,18,0,35,Wed,3,35,5
   14:10  仙台  15人待ち,2015,1,24,14,12,2,Sat,6,24,3
    仙台 4名待ちなう,2015,1,18,15,46,14,Sun,0,18,3
【ラーメン二郎三十九箇所巡り～三周目は逆巡礼その五 仙台 店-2】    17:34現在、外待ち5人。,2015,1,13,17,34,7,Tue,2,13,2
    仙台 店待ち40以上 本日年内最終日,2014,12,28,15,3,7,Sun,0,362,52
    仙台  開店前30人超え,2014,12,28,10,51,2,Sun,0,362,52
    仙台 25人,2014,12,21,18,38,4,Sun,0,355,51
    仙台 はどうですか？,2014,11,26,18,47,39,Wed,3,330,47
    仙台  開店前に30人以上待ってる 1655,2014,11,22,16,59,36,Sat,6,326,46
    仙台  待ち20人位。1140,2014,11,21,11,40,49,Fri,5,325,46
    仙台 、開店待ち15名 10:55現在,2014,11,15,10,57,16,Sat,6,319,45
    仙台 \u3000外待ち１０人くらい\u30001924,2014,11,11,19,24,20,Tue,2,315,45
   二郎 仙台  38人待ち いま開店,2014,11,9,11,35,5,Sun,0,313,45
   今日月曜日で祝日ですが 仙台 店ってやっぱり休みなんでしょうか,2014,11,3,12,23,18,Mon,1,307,44
